,EVENT_ID,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION
2579,894477,18.0,M,In Water
2580,898393,,M,Unknown
2581,898393,,M,Unknown
2582,899310,4.0,F,Vehicle/Towed Trailer
2583,899310,3.0,M,Vehicle/Towed Trailer
2584,900616,47.0,M,Mobile/Trailer Home
2585,903372,,,Permanent Home
2586,903730,25.0,M,In Water
2587,903730,53.0,M,In Water
2588,903730,71.0,M,In Water
2589,903916,64.0,F,Boating
2590,908492,70.0,M,Unknown
2591,908796,54.0,M,Mobile/Trailer Home
2592,906034,,,Boating
2593,906080,26.0,M,In Water
2594,909838,60.0,M,Boating
2595,909838,50.0,M,Boating
2596,908916,15.0,M,In Water
2597,911404,52.0,M,Outside/Open Areas
2598,912887,70.0,F,Permanent Home
2599,912887,,M,Permanent Home
2600,912887,,M,Permanent Home
2601,915468,12.0,M,In Water
2602,915489,59.0,M,Outside/Open Areas
2603,915720,73.0,M,Vehicle/Towed Trailer
2604,915914,16.0,M,In Water
2605,915914,18.0,M,In Water
2606,915918,21.0,M,In Water
2607,916103,63.0,M,Outside/Open Areas
2608,917285,4.0,M,Vehicle/Towed Trailer
2609,917518,,M,Boating
2610,917518,22.0,M,Heavy Equipment/Construction
2611,917518,57.0,M,Outside/Open Areas
2612,917518,24.0,M,Permanent Home
2613,917518,54.0,F,Permanent Home
2614,917518,61.0,M,Permanent Home
2615,871648,17.0,M,Outside/Open Areas
2616,873985,17.0,M,Vehicle/Towed Trailer
2617,879223,23.0,F,Vehicle/Towed Trailer
2618,879632,36.0,M,Outside/Open Areas
2619,880581,30.0,M,Vehicle/Towed Trailer
2620,873165,14.0,F,Vehicle/Towed Trailer
2621,880568,63.0,M,Vehicle/Towed Trailer
2622,881590,60.0,M,Outside/Open Areas
2623,879382,38.0,M,In Water
2624,882846,35.0,F,Vehicle/Towed Trailer
2625,882919,25.0,F,Vehicle/Towed Trailer
2626,882919,11.0,F,Vehicle/Towed Trailer
2627,883022,68.0,F,In Water
2628,900079,,,Unknown
2629,912411,24.0,M,Outside/Open Areas
2630,912417,30.0,M,Outside/Open Areas
2631,912418,19.0,M,Outside/Open Areas
2632,912438,30.0,M,Outside/Open Areas
2633,912439,19.0,M,Outside/Open Areas
2634,912444,19.0,M,Outside/Open Areas
2635,912466,16.0,M,Outside/Open Areas
2636,912467,23.0,M,Outside/Open Areas
2637,912468,43.0,M,Outside/Open Areas
2638,912469,,M,Outside/Open Areas
2639,912481,24.0,M,Outside/Open Areas
2640,912481,30.0,M,Outside/Open Areas
2641,912685,34.0,F,Outside/Open Areas
2642,913363,54.0,M,Unknown
2643,914182,82.0,M,Outside/Open Areas
2644,914182,34.0,F,Permanent Home
2645,914182,33.0,M,Permanent Home
2646,914182,17.0,F,Permanent Home
2647,914182,11.0,M,Permanent Home
2648,914929,28.0,M,Under Tree
2649,917804,47.0,M,Boating
2650,898441,,M,In Water
2651,917271,30.0,M,Permanent Home
2652,917275,71.0,F,Outside/Open Areas
2653,916399,76.0,M,In Water
2654,919167,24.0,M,Outside/Open Areas
2655,919146,22.0,M,Outside/Open Areas
2656,919146,28.0,M,Outside/Open Areas
2657,919147,32.0,M,Outside/Open Areas
2658,919158,45.0,M,Outside/Open Areas
2659,919182,33.0,M,Outside/Open Areas
2660,919180,40.0,M,Outside/Open Areas
2661,919177,36.0,M,Outside/Open Areas
2662,919176,26.0,M,Outside/Open Areas
2663,919176,32.0,M,Outside/Open Areas
2664,919178,20.0,M,Outside/Open Areas
2665,919161,21.0,M,Outside/Open Areas
2666,919162,36.0,M,Outside/Open Areas
2667,880988,47.0,F,Mobile/Trailer Home
2668,922401,77.0,M,Outside/Open Areas
2669,922401,42.0,M,Outside/Open Areas
2670,899721,71.0,M,Mobile/Trailer Home
2671,902815,60.0,M,Mobile/Trailer Home
2672,902815,55.0,F,Mobile/Trailer Home
2673,902843,81.0,F,Permanent Home
2674,902843,42.0,F,Mobile/Trailer Home
2675,902843,66.0,F,Unknown
2676,902843,,M,Unknown
2677,889068,56.0,M,Mobile/Trailer Home
2678,889068,56.0,F,Mobile/Trailer Home
2679,889068,26.0,F,Mobile/Trailer Home
2680,889068,41.0,M,Mobile/Trailer Home
2681,889068,25.0,M,Mobile/Trailer Home
2682,888955,46.0,F,Permanent Home
2683,924716,58.0,M,Under Tree
2684,902831,44.0,F,Business
2685,902831,64.0,F,Business
2686,902831,61.0,M,Business
2687,902831,46.0,M,Business
2688,919227,49.0,M,Vehicle/Towed Trailer
2689,887908,,,Unknown
2690,887908,,,Unknown
2691,920521,71.0,M,Vehicle/Towed Trailer
2692,920521,62.0,M,Vehicle/Towed Trailer
2693,928259,5.0,F,Outside/Open Areas
2694,928258,44.0,F,Unknown
2695,883908,35.0,M,Other
2696,929692,63.0,F,Outside/Open Areas
2697,929974,7.0,M,In Water
2698,930588,49.0,F,Camping
2699,930588,18.0,M,Camping
2700,930588,52.0,F,Camping
2701,930588,76.0,M,Camping
2702,930588,1.0,M,Camping
2703,930828,64.0,M,Vehicle/Towed Trailer
2704,930882,23.0,M,Vehicle/Towed Trailer
2705,930946,61.0,M,Unknown
2706,930946,18.0,M,Unknown
2707,930946,20.0,F,Unknown
2708,930946,19.0,F,Unknown
2709,930946,19.0,M,Unknown
2710,932473,,,Unknown
2711,910956,50.0,F,In Water
2712,913350,62.0,M,Mobile/Trailer Home
2713,913350,52.0,F,Mobile/Trailer Home
2714,921694,61.0,M,Outside/Open Areas
2715,877756,43.0,F,Vehicle/Towed Trailer
2716,889692,27.0,M,Outside/Open Areas
2717,897699,,M,Under Tree
2718,907203,4.0,M,Vehicle/Towed Trailer
2719,915588,51.0,F,Outside/Open Areas
2720,915780,73.0,M,Vehicle/Towed Trailer
2721,917898,23.0,M,In Water
2722,918104,24.0,M,Other
2723,917811,18.0,F,In Water
2724,917888,,M,Under Tree
2725,919724,74.0,M,Mobile/Trailer Home
2726,912087,16.0,M,Under Tree
2727,884164,63.0,M,Mobile/Trailer Home
2728,884164,68.0,F,Mobile/Trailer Home
2729,921886,36.0,F,In Water
2730,897946,44.0,M,In Water
2731,897946,24.0,M,In Water
2732,897946,13.0,F,In Water
2733,923901,60.0,M,Under Tree
2734,923902,60.0,M,Under Tree
2735,923903,60.0,M,Under Tree
2736,923904,60.0,M,Under Tree
2737,923905,60.0,M,Under Tree
2738,923906,60.0,M,Under Tree
2739,917890,60.0,M,Under Tree
2740,863829,63.0,F,Permanent Home
2741,863926,,M,Vehicle/Towed Trailer
2742,865048,,M,Vehicle/Towed Trailer
2743,865786,,M,Vehicle/Towed Trailer
2744,865838,39.0,M,Outside/Open Areas
2745,865838,27.0,M,Outside/Open Areas
2746,866243,44.0,F,Outside/Open Areas
2747,866540,44.0,M,Mobile/Trailer Home
2748,866671,75.0,M,Permanent Home
2749,866919,26.0,M,Outside/Open Areas
2750,866919,24.0,M,Outside/Open Areas
2751,866960,79.0,M,Mobile/Trailer Home
2752,866960,65.0,F,Mobile/Trailer Home
2753,866960,87.0,M,Mobile/Trailer Home
2754,867068,28.0,F,Vehicle/Towed Trailer
2755,867068,59.0,M,Vehicle/Towed Trailer
2756,867124,58.0,M,Vehicle/Towed Trailer
2757,867163,14.0,M,Vehicle/Towed Trailer
2758,868181,62.0,M,Vehicle/Towed Trailer
2759,868181,16.0,M,Vehicle/Towed Trailer
2760,869337,18.0,M,Outside/Open Areas
2761,870754,58.0,M,Outside/Open Areas
2762,870754,46.0,M,Outside/Open Areas
2763,870754,33.0,F,Outside/Open Areas
2764,870889,18.0,F,Outside/Open Areas
2765,871138,46.0,F,Outside/Open Areas
2766,871694,,,Vehicle/Towed Trailer
2767,872110,80.0,F,Permanent Home
2768,872351,60.0,M,Vehicle/Towed Trailer
2769,872628,53.0,F,Vehicle/Towed Trailer
2770,873666,,,School
2771,873666,,,School
2772,873666,,,School
2773,873776,50.0,M,Vehicle/Towed Trailer
2774,873932,,M,Vehicle/Towed Trailer
2775,873932,,F,Vehicle/Towed Trailer
2776,909610,55.0,M,Mobile/Trailer Home
2777,920098,43.0,M,In Water
2778,920098,,M,In Water
2779,920824,1.0,M,Outside/Open Areas
2780,920964,92.0,M,Permanent Home
2781,920964,91.0,F,Permanent Home
2782,921016,,M,Vehicle/Towed Trailer
2783,921112,,M,In Water
2784,921131,45.0,F,Vehicle/Towed Trailer
2785,921131,27.0,M,Boating
2786,921287,20.0,M,In Water
2787,921360,6.0,M,In Water
2788,921108,39.0,M,Under Tree
2789,921108,,,Permanent Home
2790,921883,,,Unknown
2791,922114,22.0,F,In Water
2792,922725,75.0,F,Unknown
2793,922725,79.0,M,Unknown
2794,922725,26.0,M,Unknown
2795,922725,68.0,M,Unknown
2796,922725,58.0,,Unknown
2797,922725,77.0,,Unknown
2798,922725,16.0,M,Unknown
2799,922725,,,Unknown
2800,922725,,,Unknown
2801,922725,,,Unknown
2802,922725,,,Unknown
2803,922725,,,Unknown
2804,922725,,,Unknown
2805,922725,,,Unknown
2806,922725,,,Unknown
2807,922725,,,Unknown
2808,923441,79.0,F,Unknown
2809,923441,45.0,F,Unknown
2810,923441,52.0,M,Permanent Structure
2811,923441,8.0,F,Unknown
2812,872994,48.0,M,Vehicle/Towed Trailer
2813,872994,47.0,M,Vehicle/Towed Trailer
2814,872994,35.0,F,Vehicle/Towed Trailer
2815,872994,13.0,M,Vehicle/Towed Trailer
2816,872994,7.0,F,Vehicle/Towed Trailer
2817,872994,4.0,F,Vehicle/Towed Trailer
2818,882999,36.0,M,Outside/Open Areas
2819,882999,33.0,F,Outside/Open Areas
2820,883007,84.0,M,Permanent Home
2821,883007,81.0,F,Permanent Home
2822,883007,38.0,F,Permanent Structure
2823,883016,31.0,F,Permanent Home
2824,883016,4.0,F,Permanent Home
2825,883016,7.0,M,Mobile/Trailer Home
2826,883016,54.0,M,Mobile/Trailer Home
2827,883016,30.0,F,Permanent Home
2828,883016,4.0,M,Permanent Home
2829,883016,30.0,M,Permanent Home
2830,883016,30.0,F,Permanent Home
2831,883016,2.0,M,Permanent Home
2832,883016,50.0,M,Permanent Home
2833,883016,50.0,F,Permanent Home
2834,883016,67.0,F,Permanent Structure
2835,883016,28.0,F,Permanent Structure
2836,883016,12.0,F,Permanent Home
2837,883016,65.0,M,Mobile/Trailer Home
2838,883016,63.0,F,Mobile/Trailer Home
2839,883016,36.0,F,Permanent Home
2840,883016,68.0,M,Permanent Home
2841,883016,34.0,F,Mobile/Trailer Home
2842,884340,,M,Boating
2843,919374,28.0,F,Outside/Open Areas
2844,919374,25.0,M,Outside/Open Areas
2845,919384,31.0,M,Outside/Open Areas
2846,919391,27.0,M,Outside/Open Areas
2847,919391,47.0,M,Outside/Open Areas
2848,922402,30.0,M,Outside/Open Areas
2849,922403,22.0,M,Outside/Open Areas
2850,922404,38.0,M,Outside/Open Areas
2851,930283,79.0,M,Vehicle/Towed Trailer
2852,873349,41.0,M,Outside/Open Areas
2853,880546,67.0,M,Mobile/Trailer Home
2854,888897,29.0,M,Vehicle/Towed Trailer
2855,888897,40.0,M,Vehicle/Towed Trailer
2856,890156,40.0,F,Mobile/Trailer Home
2857,891063,70.0,M,In Water
2858,906030,19.0,M,Outside/Open Areas
2859,906033,24.0,M,Outside/Open Areas
2860,912085,61.0,F,Unknown
2861,914808,85.0,M,Vehicle/Towed Trailer
2862,917688,27.0,M,Outside/Open Areas
2863,919145,27.0,M,In Water
2864,919814,47.0,M,In Water
2865,919903,42.0,M,In Water
2866,917686,75.0,M,Outside/Open Areas
2867,920239,66.0,M,Vehicle/Towed Trailer
2868,920645,18.0,F,Vehicle/Towed Trailer
2869,919878,,M,Vehicle/Towed Trailer
2870,919879,59.0,M,Other
2871,922639,,M,In Water
2872,923338,71.0,M,Golfing
2873,923916,71.0,F,Vehicle/Towed Trailer
2874,924048,22.0,M,Mobile/Trailer Home
2875,924129,23.0,F,Permanent Home
2876,924129,24.0,M,Permanent Home
2877,924377,84.0,F,Outside/Open Areas
2878,924576,60.0,M,In Water
2879,924794,61.0,M,Outside/Open Areas
2880,924794,39.0,M,Outside/Open Areas
2881,924937,1.0,F,Vehicle/Towed Trailer
2882,924944,,M,Outside/Open Areas
2883,925737,,M,Outside/Open Areas
2884,925852,,M,Outside/Open Areas
2885,925853,,M,Outside/Open Areas
2886,923474,86.0,M,Permanent Home
2887,923474,84.0,F,Permanent Home
2888,925293,,,Unknown
2889,926246,,M,Outside/Open Areas
2890,926247,58.0,M,In Water
2891,923293,,M,Vehicle/Towed Trailer
2892,924369,84.0,M,Vehicle/Towed Trailer
2893,925936,70.0,F,Permanent Home
2894,925936,73.0,M,Permanent Home
2895,925952,86.0,M,Permanent Structure
2896,925854,,,In Water
2897,924694,80.0,F,Unknown
2898,925037,67.0,M,Vehicle/Towed Trailer
2899,923945,67.0,F,Outside/Open Areas
2900,925141,40.0,M,Vehicle/Towed Trailer
2901,925380,65.0,F,Vehicle/Towed Trailer
2902,925612,82.0,M,Vehicle/Towed Trailer
2903,925635,,,Vehicle/Towed Trailer
2904,926661,57.0,M,Outside/Open Areas
2905,926907,55.0,M,In Water
2906,927849,,,In Water
2907,931719,51.0,M,Outside/Open Areas
2908,931719,55.0,M,Outside/Open Areas
2909,931869,30.0,M,Permanent Home
2910,931869,23.0,F,Permanent Home
2911,932086,40.0,M,Vehicle/Towed Trailer
2912,932193,62.0,M,Vehicle/Towed Trailer
2913,933827,38.0,F,Outside/Open Areas
2914,934575,,,Vehicle/Towed Trailer
2915,934826,46.0,F,In Water
2916,937315,36.0,M,In Water
2917,910149,52.0,M,Camping
2918,910149,41.0,F,Camping
2919,921017,,F,In Water
2920,921018,,M,In Water
2921,922256,4.0,M,In Water
2922,922256,5.0,F,In Water
2923,922952,,,Other
2924,922952,,,Other
2925,922952,,,Other
2926,922952,,,Other
2927,922952,,,Other
2928,929780,71.0,F,Outside/Open Areas
2929,929780,41.0,M,Outside/Open Areas
2930,929780,72.0,M,Permanent Home
2931,929780,13.0,M,Vehicle/Towed Trailer
2932,929780,71.0,F,Vehicle/Towed Trailer
2933,929884,59.0,M,Permanent Home
2934,930898,11.0,M,In Water
2935,932331,20.0,M,Outside/Open Areas
2936,932463,42.0,M,Outside/Open Areas
2937,935707,60.0,F,In Water
2938,921014,,M,Vehicle/Towed Trailer
2939,867876,34.0,F,Vehicle/Towed Trailer
2940,891663,9.0,F,Under Tree
2941,867881,80.0,M,Vehicle/Towed Trailer
2942,893619,26.0,M,In Water
2943,868112,74.0,M,Vehicle/Towed Trailer
2944,868267,32.0,F,Vehicle/Towed Trailer
2945,868619,49.0,F,Vehicle/Towed Trailer
2946,869330,65.0,M,Outside/Open Areas
2947,869338,73.0,F,Permanent Home
2948,869355,72.0,M,Outside/Open Areas
2949,869390,73.0,M,Vehicle/Towed Trailer
2950,869643,32.0,F,Vehicle/Towed Trailer
2951,870187,44.0,M,In Water
2952,870789,28.0,M,Outside/Open Areas
2953,870789,30.0,M,Outside/Open Areas
2954,871644,21.0,M,Outside/Open Areas
2955,871646,32.0,M,Outside/Open Areas
2956,871919,26.0,M,Vehicle/Towed Trailer
2957,871967,61.0,F,Unknown
2958,872848,19.0,M,Vehicle/Towed Trailer
2959,872925,37.0,F,Outside/Open Areas
2960,874819,30.0,F,Vehicle/Towed Trailer
2961,875298,39.0,M,Vehicle/Towed Trailer
2962,875856,45.0,M,Vehicle/Towed Trailer
2963,875856,18.0,M,Vehicle/Towed Trailer
2964,876089,41.0,M,Vehicle/Towed Trailer
2965,876110,27.0,M,Vehicle/Towed Trailer
2966,876151,25.0,M,Vehicle/Towed Trailer
2967,893623,65.0,M,In Water
2968,878823,,,Vehicle/Towed Trailer
2969,879200,82.0,M,Vehicle/Towed Trailer
2970,879214,64.0,M,Vehicle/Towed Trailer
2971,879215,34.0,M,Vehicle/Towed Trailer
2972,879903,27.0,M,In Water
2973,893627,72.0,M,In Water
2974,893627,73.0,M,In Water
2975,895649,14.0,M,In Water
2976,895656,33.0,M,In Water
2977,896866,37.0,M,Other
2978,897151,40.0,M,In Water
2979,898307,30.0,M,Permanent Structure
2980,898711,15.0,M,Heavy Equipment/Construction
2981,901230,19.0,M,In Water
2982,903180,,,In Water
2983,904156,26.0,M,In Water
2984,906088,67.0,M,In Water
2985,908260,34.0,M,Outside/Open Areas
2986,908264,24.0,F,In Water
2987,911321,,M,Vehicle/Towed Trailer
2988,911564,46.0,M,Vehicle/Towed Trailer
2989,954667,,M,In Water
2990,954669,61.0,M,In Water
2991,954717,22.0,M,In Water
2992,954719,47.0,M,In Water
2993,954720,75.0,M,In Water
2994,954723,58.0,M,In Water
2995,954724,29.0,M,In Water
2996,954724,32.0,F,In Water
2997,954725,,F,In Water
2998,954726,20.0,M,In Water
2999,954727,25.0,M,In Water
3000,954728,,F,In Water
3001,954729,40.0,F,In Water
3002,954730,29.0,M,In Water
3003,954718,60.0,M,In Water
3004,954729,45.0,M,In Water
3005,912593,65.0,F,Under Tree
3006,913052,43.0,M,Under Tree
3007,913052,34.0,M,Under Tree
3008,913529,1.0,F,Vehicle/Towed Trailer
3009,914537,19.0,M,In Water
3010,933530,34.0,F,Vehicle/Towed Trailer
3011,865661,18.0,M,Vehicle/Towed Trailer
3012,872072,24.0,M,Vehicle/Towed Trailer
3013,877673,56.0,M,Vehicle/Towed Trailer
3014,877673,56.0,F,Vehicle/Towed Trailer
3015,946983,50.0,F,Camping
3016,946983,15.0,M,Camping
3017,946983,15.0,M,Camping
3018,930321,36.0,M,Vehicle/Towed Trailer
3019,938139,19.0,M,Outside/Open Areas
3020,940657,84.0,M,Vehicle/Towed Trailer
3021,941809,,,Unknown
3022,944215,10.0,M,In Water
3023,944215,,M,Outside/Open Areas
3024,944215,66.0,F,Permanent Home
3025,944327,7.0,F,In Water
3026,946439,57.0,M,Vehicle/Towed Trailer
3027,949715,84.0,M,Permanent Home
3028,949715,90.0,F,Permanent Home
3029,949715,53.0,M,Permanent Home
3030,949715,84.0,M,Permanent Home
3031,949715,71.0,M,Permanent Home
3032,949715,67.0,F,Permanent Home
3033,949715,63.0,M,Permanent Home
3034,951833,,,Unknown
3035,951834,,,Unknown
3036,953511,70.0,M,Golfing
3037,954408,,M,In Water
3038,954685,67.0,M,In Water
3039,954776,28.0,F,In Water
3040,955782,37.0,F,In Water
3041,956282,10.0,F,In Water
3042,956282,45.0,M,In Water
3043,956489,10.0,F,In Water
3044,956490,17.0,M,In Water
3045,956680,16.0,M,In Water
3046,956680,32.0,M,In Water
3047,956726,28.0,M,Boating
3048,957371,31.0,M,Vehicle/Towed Trailer
3049,957400,23.0,F,In Water
3050,957400,26.0,M,In Water
3051,957404,45.0,M,In Water
3052,959420,14.0,F,In Water
3053,961302,84.0,M,Unknown
3054,961302,69.0,M,Unknown
3055,961302,69.0,F,Unknown
3056,961302,64.0,F,Unknown
3057,961302,82.0,M,Unknown
3058,961302,67.0,M,Unknown
3059,961302,83.0,F,Unknown
3060,961302,90.0,F,Unknown
3061,961302,,M,Unknown
3062,961302,,F,Unknown
3063,961302,67.0,F,Unknown
3064,961302,79.0,F,Unknown
3065,961302,,M,Unknown
3066,961302,,M,Unknown
3067,961302,,F,Unknown
3068,961302,,M,Unknown
3069,961302,83.0,M,Unknown
3070,961302,,F,Unknown
3071,961302,60.0,F,Unknown
3072,961302,69.0,M,Unknown
3073,961302,68.0,F,Unknown
3074,961302,80.0,F,Unknown
3075,961302,68.0,M,Unknown
3076,961302,,M,Unknown
3077,961302,,M,Unknown
3078,961302,,M,Unknown
3079,961302,72.0,F,Unknown
3080,961302,90.0,F,Unknown
3081,961302,,M,Unknown
3082,961302,,F,Unknown
3083,961302,,M,Unknown
3084,961302,,M,Unknown
3085,961302,,M,Unknown
3086,961302,69.0,M,Unknown
3087,961302,57.0,F,Unknown
3088,961302,,F,Unknown
3089,961302,,M,Unknown
3090,961302,97.0,F,Unknown
3091,961302,82.0,F,Unknown
3092,961302,,F,Unknown
3093,961302,,M,Unknown
3094,961302,49.0,F,Unknown
3095,961302,72.0,F,Unknown
3096,961302,77.0,M,Unknown
3097,961302,62.0,M,Unknown
3098,961302,79.0,M,Unknown
3099,961302,,M,Unknown
3100,961302,,F,Unknown
3101,961302,74.0,M,Unknown
3102,961302,,M,Unknown
3103,961302,73.0,M,Unknown
3104,961302,,M,Unknown
3105,961302,63.0,M,Unknown
3106,961302,,M,Unknown
3107,961302,67.0,M,Unknown
3108,961302,,M,Unknown
3109,961302,72.0,F,Unknown
3110,961302,,M,Unknown
3111,961302,,F,Unknown
3112,961302,,M,Unknown
3113,961302,,M,Unknown
3114,961302,,F,Unknown
3115,961302,,M,Unknown
3116,961302,,M,Unknown
3117,961302,,M,Unknown
3118,961302,,M,Unknown
3119,961302,,M,Unknown
3120,961302,78.0,M,Unknown
3121,961302,79.0,M,Unknown
3122,961302,,M,Unknown
3123,961302,36.0,F,Unknown
3124,961302,74.0,F,Unknown
3125,961302,,,Unknown
3126,961302,,,Unknown
3127,961302,,,Unknown
3128,961302,,F,Unknown
3129,961302,74.0,F,Unknown
3130,961302,79.0,F,Unknown
3131,961302,64.0,M,Unknown
3132,961302,,M,Unknown
3133,961302,,F,Unknown
3134,961302,,,Unknown
3135,961302,,,Unknown
3136,961302,,,Unknown
3137,961302,,,Unknown
3138,961302,,,Unknown
3139,961302,69.0,F,Unknown
3140,961453,51.0,M,Outside/Open Areas
3141,961837,,,Unknown
3142,961837,,,Unknown
3143,961837,,,Unknown
3144,961837,,,Unknown
3145,931716,,M,Outside/Open Areas
3146,932197,35.0,M,Outside/Open Areas
3147,932267,67.0,F,Outside/Open Areas
3148,932773,35.0,M,Vehicle/Towed Trailer
3149,935201,,,Outside/Open Areas
3150,935211,58.0,M,Outside/Open Areas
3151,935213,57.0,M,Outside/Open Areas
3152,935844,,M,Other
3153,936119,18.0,M,Vehicle/Towed Trailer
3154,936247,77.0,M,Vehicle/Towed Trailer
3155,936331,26.0,F,In Water
3156,936389,27.0,M,In Water
3157,936389,,M,In Water
3158,937870,59.0,M,Outside/Open Areas
3159,940166,29.0,F,Outside/Open Areas
3160,940166,26.0,M,Outside/Open Areas
3161,940166,26.0,F,Outside/Open Areas
3162,940166,23.0,M,Outside/Open Areas
3163,940634,56.0,M,Outside/Open Areas
3164,940635,31.0,M,Outside/Open Areas
3165,940636,33.0,M,Outside/Open Areas
3166,941524,,M,Vehicle/Towed Trailer
3167,941525,,M,Vehicle/Towed Trailer
3168,941525,,M,Vehicle/Towed Trailer
3169,941525,20.0,M,Vehicle/Towed Trailer
3170,941532,45.0,M,Vehicle/Towed Trailer
3171,941532,46.0,F,Vehicle/Towed Trailer
3172,941532,54.0,M,Vehicle/Towed Trailer
3173,941532,49.0,M,Vehicle/Towed Trailer
3174,941532,47.0,M,Vehicle/Towed Trailer
3175,941532,34.0,F,Vehicle/Towed Trailer
3176,941934,52.0,M,Outside/Open Areas
3177,941934,40.0,M,Outside/Open Areas
3178,941934,49.0,M,Outside/Open Areas
3179,941935,41.0,M,Outside/Open Areas
3180,942350,,,Unknown
3181,942353,,,Unknown
3182,942414,,,Unknown
3183,942419,82.0,M,Permanent Home
3184,942568,,,Vehicle/Towed Trailer
3185,942629,73.0,M,Outside/Open Areas
3186,942629,23.0,M,Permanent Home
3187,942630,71.0,M,Unknown
3188,942630,63.0,M,Unknown
3189,942630,63.0,M,Unknown
3190,942630,77.0,M,Unknown
3191,942630,45.0,M,Unknown
3192,942630,84.0,M,Unknown
3193,942630,54.0,M,Unknown
3194,942630,70.0,M,Unknown
3195,942630,41.0,M,Permanent Home
3196,942630,28.0,M,Permanent Home
3197,942633,,,Unknown
3198,942635,,,Unknown
3199,942635,,,Unknown
3200,942638,,,Unknown
3201,942638,,,Unknown
3202,942652,,,Unknown
3203,942652,,,Unknown
3204,942655,,,Unknown
3205,942656,,,Unknown
3206,942657,,,Unknown
3207,942665,,,Unknown
3208,942693,56.0,F,Vehicle/Towed Trailer
3209,942740,27.0,M,Vehicle/Towed Trailer
3210,943284,77.0,M,In Water
3211,943288,68.0,M,Permanent Home
3212,943288,44.0,F,Permanent Home
3213,943295,74.0,F,Outside/Open Areas
3214,943295,50.0,M,Outside/Open Areas
3215,943342,65.0,M,Mobile/Trailer Home
3216,943495,63.0,M,Vehicle/Towed Trailer
3217,943528,,F,Permanent Home
3218,943528,,F,Permanent Home
3219,943629,64.0,M,Permanent Home
3220,944360,35.0,F,Outside/Open Areas
3221,944404,,,Vehicle/Towed Trailer
3222,944446,51.0,F,Vehicle/Towed Trailer
3223,944448,42.0,F,Vehicle/Towed Trailer
3224,944867,39.0,M,Vehicle/Towed Trailer
3225,944869,52.0,M,Unknown
3226,944908,65.0,M,In Water
3227,945462,48.0,M,Outside/Open Areas
3228,945463,30.0,M,Unknown
3229,945484,,F,Outside/Open Areas
3230,945485,,F,Outside/Open Areas
3231,961837,,,Unknown
3232,961837,,,Unknown
3233,961837,70.0,M,Unknown
3234,961837,74.0,F,Unknown
3235,961837,42.0,M,Unknown
3236,961837,47.0,M,Unknown
3237,961837,68.0,M,Unknown
3238,961837,67.0,M,Unknown
3239,961837,73.0,F,Unknown
3240,961837,,M,Unknown
3241,961837,,,Unknown
3242,961837,37.0,M,In Water
3243,961837,51.0,M,In Water
3244,961837,38.0,M,Outside/Open Areas
3245,964771,72.0,M,Unknown
3246,965283,63.0,M,In Water
3247,965289,57.0,M,In Water
3248,965517,15.0,F,In Water
3249,965817,,M,Unknown
3250,965817,,,Unknown
3251,965817,,,Unknown
3252,965818,64.0,M,Other
3253,965819,44.0,M,In Water
3254,965820,,F,Unknown
3255,965820,,F,Unknown
3256,965929,10.0,F,In Water
3257,965965,48.0,F,In Water
3258,966943,55.0,M,Outside/Open Areas
3259,966945,68.0,M,Outside/Open Areas
3260,966946,,F,Outside/Open Areas
3261,967100,79.0,M,Mobile/Trailer Home
3262,967605,47.0,M,In Water
3263,967792,,M,Vehicle/Towed Trailer
3264,967948,19.0,M,In Water
3265,967948,47.0,M,In Water
3266,968846,62.0,M,In Water
3267,968866,,,Outside/Open Areas
3268,968866,,,Outside/Open Areas
3269,968961,39.0,F,Outside/Open Areas
3270,969166,73.0,F,Unknown
3271,969166,71.0,F,Unknown
3272,969213,23.0,F,In Water
3273,969321,,F,Vehicle/Towed Trailer
3274,969741,,M,Vehicle/Towed Trailer
3275,970023,59.0,F,Unknown
3276,970023,,M,Unknown
3277,970236,49.0,F,Vehicle/Towed Trailer
3278,970299,,M,Outside/Open Areas
3279,970319,32.0,F,Outside/Open Areas
3280,970319,42.0,M,Outside/Open Areas
3281,970319,29.0,M,Outside/Open Areas
3282,970319,34.0,F,Outside/Open Areas
3283,970319,,M,Outside/Open Areas
3284,970319,36.0,M,Outside/Open Areas
3285,970319,28.0,M,Outside/Open Areas
3286,970319,,M,Outside/Open Areas
3287,970319,,M,Outside/Open Areas
3288,970319,19.0,M,Outside/Open Areas
3289,970319,42.0,M,Outside/Open Areas
3290,970320,35.0,F,Outside/Open Areas
3291,970320,,M,Outside/Open Areas
3292,970320,,M,Outside/Open Areas
3293,970467,24.0,M,Mobile/Trailer Home
3294,970467,3.0,M,Mobile/Trailer Home
3295,970469,30.0,M,Outside/Open Areas
3296,970487,,M,Outside/Open Areas
3297,970487,20.0,M,Outside/Open Areas
3298,970488,40.0,M,Outside/Open Areas
3299,970490,47.0,M,Outside/Open Areas
3300,970491,45.0,M,Outside/Open Areas
3301,970495,,M,Outside/Open Areas
3302,970506,,M,Outside/Open Areas
3303,970506,,M,Outside/Open Areas
3304,970506,29.0,F,Outside/Open Areas
3305,970980,71.0,M,Outside/Open Areas
3306,945776,32.0,M,In Water
3307,945800,,,Unknown
3308,945800,,,Unknown
3309,945830,67.0,M,Unknown
3310,945840,,M,Outside/Open Areas
